,AAPL,GOOG,IBM,MSFT
2010-10-18 16:00:00,2.5188228652905886,3.0470974358503295,1.7658195511065944,2.3490257985616854
2010-10-19 16:00:00,1.48017501372696,2.1877563912988953,0.2526418177547986,0.7856909235449181
2010-10-20 16:00:00,1.4020439438210808,1.8712029239510914,0.5097770351645331,1.130235821664012
2010-10-21 16:00:00,1.1791980225076273,1.7338215818131104,0.70242887125320164,1.2236866984683892
2010-10-22 16:00:00,0.9129766130101663,1.537731683772932,0.56656849671709453,1.0463773154091689
2010-10-25 16:00:00,0.9377434295412953,1.4559471085060929,0.55914556535007898,0.61518039888507481
2010-10-26 16:00:00,0.78637176841135248,1.3479588615857867,0.82611112231406936,1.7415187963801655
2010-10-27 16:00:00,0.68981414035864019,1.1661354997167561,1.06257072186086,1.7399143956020451
2010-10-28 16:00:00,0.39289001322231959,1.101953655601374,0.77446466867896657,1.825524705965019
2010-10-29 16:00:00,-0.086855232582841571,0.88900318826290337,1.9930733758028987,2.0490844390442167
2010-11-01 16:00:00,0.12377206351893284,0.83696688757776494,1.7993615506985476,2.1414857910892979
2010-11-02 16:00:00,0.66109466711991027,0.76890630267233095,1.8500468803653733,2.2671027697969715
2010-11-03 16:00:00,1.0283109430110775,0.80842073816495397,1.8012656702696768,1.6260112324809834
2010-11-04 16:00:00,1.6998336545151098,0.84685433202810168,2.5186736147936366,1.5678098532676883
2010-11-05 16:00:00,1.429051433087394,0.79897724228151634,2.1408829536429836,1.1242729340472606
2010-11-08 16:00:00,1.5518559223593773,0.79134812390472864,1.6957313814747348,0.98781109297886027
2010-11-09 16:00:00,1.0541051870829155,0.66853968756461157,1.3993640585305942,1.0620027061477324
2010-11-10 16:00:00,1.2858973121262003,0.54776235990232891,1.3783700093151019,0.94947137139797277
2010-11-11 16:00:00,0.95059068323020524,0.067077543894706645,0.89857755484625523,0.54353526101290617
2010-11-12 16:00:00,-0.60563558738247913,-2.1719121858573813,0.27105978748618925,-0.049690905419236556
2010-11-15 16:00:00,-0.71126907900873526,-2.5804154011559195,0.22185001709598293,-0.17282661095347915
2010-11-16 16:00:00,-1.5738332395497907,-2.9268870540589251,-0.36880681198787391,-0.81158935613520322
2010-11-17 16:00:00,-1.5623678148255871,-2.3712715743272756,-0.56891428530675325,-1.218264251492531
2010-11-18 16:00:00,-0.22222222402857641,-1.2199067506339381,0.33263206090918007,-0.87514592496022725
2010-11-19 16:00:00,-0.4994827631720678,-1.4764155823717031,0.55331938933103908,-1.1783511936248001
2010-11-22 16:00:00,0.56592318547526121,-1.2977962427652612,0.63959277376019508,-1.2525118579664272
2010-11-23 16:00:00,-0.20730093514300085,-1.621197150447613,-0.59312087950789427,-2.0377925784927191
2010-11-24 16:00:00,0.7337523002185522,-0.78148535629259852,0.77894459576914565,-1.4963954954465852
2010-11-26 16:00:00,0.69082939414582023,-0.99150455267842819,-0.48127002679368303,-1.4974864446249698
2010-11-29 16:00:00,0.91755154630585367,-1.3245499171189195,-1.1045035357212183,-1.2662120366990977
2010-11-30 16:00:00,-0.14800390141743633,-2.310277803276322,-1.8185607167977633,-1.2004984682541768
2010-12-01 16:00:00,0.74178834856479914,-1.6330763029639257,-0.068581837101960141,-0.07657358954042881
2010-12-02 16:00:00,0.9834601539190726,-1.1538825523097886,0.36338773812898395,1.1774792016510256
2010-12-03 16:00:00,0.87177757793016786,-0.99928137051490507,0.54889386575204335,1.395632823588731
2010-12-06 16:00:00,1.2882918110063482,-0.66495826898247534,0.38898822650658194,1.1301301673637811
2010-12-07 16:00:00,0.96046886187950709,-0.13178350735066383,-0.18713236733069852,1.1641077863825608
2010-12-08 16:00:00,1.3439684713963531,0.17348271697308218,0.55268500971700629,1.624067705400529
2010-12-09 16:00:00,1.1057648017533193,0.38807541760465597,0.14826893843858471,1.3802492943778657
2010-12-10 16:00:00,1.1696975782485119,0.62310711972060095,0.60234197296477099,1.604865269300455
2010-12-13 16:00:00,1.2092455871788133,0.91265930853150368,0.13822610724489842,1.3474118247477638
2010-12-14 16:00:00,0.9005501797779415,0.94386957005255745,1.2584637293398691,1.5989916760951952
2010-12-15 16:00:00,0.85238308078309488,0.49250017859899925,0.31668528866352014,1.6279998686040498
2010-12-16 16:00:00,1.0183791554013149,0.57761106145897068,0.072362554389011791,1.5652221657412628
2010-12-17 16:00:00,0.80677223549806798,0.53323616764507553,0.47024301326555079,1.3143433138894771
2010-12-20 16:00:00,1.1645908672309746,0.88970481169406324,0.029280301409843626,1.1048532978206798
2010-12-21 16:00:00,1.5176908287055311,1.4724322005254342,1.1720591492111212,1.223555377375243
2010-12-22 16:00:00,1.7700422362485708,1.4850821764210855,1.2396793611929717,1.2343313432837313
2010-12-23 16:00:00,1.1838095567958755,1.2981784523575026,1.1740035442320713,1.2361335678673901
2010-12-27 16:00:00,1.3715894084088307,1.0736034424576835,0.59225278373984447,0.93206998919084361
2010-12-28 16:00:00,1.4356767344562622,0.74554785688160286,0.86485118341074407,0.81497755315822573
2010-12-29 16:00:00,1.4645068980223996,0.87488481365684057,2.0940056186231026,0.75843291437928773
2010-12-30 16:00:00,0.79204482650188468,0.63466148825354218,1.9639556302239558,0.49588404432276562
